"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"2","0.028025","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"3","0.109059","10.0.0.216","142.251.42.106","UDP","71","56813  >  443 Len=29"
"4","0.149003","142.251.42.106","10.0.0.216","UDP","66","443  >  56813 Len=24"
"5","0.841247","172.64.148.235","10.0.0.216","TLSv1.2","78","Application Data"
"6","0.841395","10.0.0.216","172.64.148.235","TLSv1.2","82","Application Data"
"7","0.843369","172.64.148.235","10.0.0.216","TCP","60","443  >  60567 [ACK] Seq=25 Ack=29 Win=16 Len=0"
"8","2.301967","10.0.0.216","3.124.160.96","ICMP","74","Echo (ping) request  id=0x0001, seq=1216/49156, ttl=128 (no response found!)"
"9","2.369348","TechnicolorD_a5:3d:7c","Broadcast","ARP","60","Who has 10.0.0.101? Tell 10.0.0.138"
"10","2.610628","10.0.0.102","10.0.0.255","UDP","348","49718  >  5002 Len=306"
"11","2.616337","10.0.0.88","10.0.0.255","UDP","348","51245  >  5002 Len=306"
"12","2.821536","10.0.0.216","3.124.160.96","TCP","66","62010  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"13","3.062556","3.124.160.96","10.0.0.216","TCP","66","443  >  62010 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
"14","3.062650","10.0.0.216","3.124.160.96","TCP","54","62010  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"15","3.062752","10.0.0.216","3.124.160.96","TCP","54","62010  >  443 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"16","3.303865","3.124.160.96","10.0.0.216","TCP","60","443  >  62010 [FIN, ACK] Seq=1 Ack=2 Win=27136 Len=0"
"17","3.303919","10.0.0.216","3.124.160.96","TCP","54","62010  >  443 [ACK] Seq=2 Ack=2 Win=65536 Len=0"
"18","3.733026","MicroStarINT_81:18:94","Broadcast","ARP","42","Who has 10.0.0.191? Tell 10.0.0.216"
"19","3.845891","Intel_80:04:a3","MicroStarINT_81:18:94","ARP","60","10.0.0.145 is at e4:60:17:80:04:a3"
"20","4.313231","MicroStarINT_81:18:94","Broadcast","ARP","42","Who has 10.0.0.191? Tell 10.0.0.216"
"21","4.408693","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=1 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"22","4.409907","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=1461 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"23","4.409921","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=2921 Win=256 Len=0"
"24","4.411143","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=2921 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"25","4.412366","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=4381 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"26","4.412374","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=5841 Win=256 Len=0"
"27","4.413440","63.182.85.211","10.0.0.216","TLSv1.2","1319","Application Data"
"28","4.453926","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=7106 Win=251 Len=0"
"29","4.460635","Intel_80:04:a3","MicroStarINT_81:18:94","ARP","60","10.0.0.145 is at e4:60:17:80:04:a3"
"30","4.548763","10.0.0.216","35.186.224.35","TLSv1.2","89","Application Data"
"31","4.551554","35.186.224.35","10.0.0.216","TCP","60","443  >  57189 [ACK] Seq=1 Ack=36 Win=1051 Len=0"
"32","4.929228","TechnicolorD_a5:3d:7c","Broadcast","ARP","60","Who has 10.0.0.97? Tell 10.0.0.138"
"33","5.026316","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=7106 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"34","5.027539","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=8566 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"35","5.027558","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=10026 Win=256 Len=0"
"36","5.028766","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=10026 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"37","5.029996","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=11486 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"38","5.030004","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=12946 Win=256 Len=0"
"39","5.031165","63.182.85.211","10.0.0.216","TLSv1.2","1434","Application Data"
"40","5.073296","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=14326 Win=251 Len=0"
"41","5.295662","142.251.42.106","10.0.0.216","UDP","119","443  >  56813 Len=77"
"42","5.325896","MicroStarINT_81:18:94","Broadcast","ARP","42","Who has 10.0.0.191? Tell 10.0.0.216"
"43","5.326020","10.0.0.216","142.251.42.106","UDP","74","56813  >  443 Len=32"
"44","5.381803","Intel_80:04:a3","MicroStarINT_81:18:94","ARP","60","10.0.0.145 is at e4:60:17:80:04:a3"
"45","5.806131","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=14326 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"46","5.807344","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=15786 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"47","5.807359","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=17246 Win=256 Len=0"
"48","5.807721","63.182.85.211","10.0.0.216","TLSv1.2","455","Application Data"
"49","5.851114","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=17647 Win=255 Len=0"
"50","5.934159","TechnicolorD_a5:3d:7c","Broadcast","ARP","60","Who has 10.0.0.117? Tell 10.0.0.138"
"51","6.288576","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=17647 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"52","6.289784","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=19107 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"53","6.289799","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=20567 Win=256 Len=0"
"54","6.291014","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=20567 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"55","6.292245","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=22027 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"56","6.292253","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=23487 Win=256 Len=0"
"57","6.293317","63.182.85.211","10.0.0.216","TLSv1.2","1318","Application Data"
"58","6.343064","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=24751 Win=251 Len=0"
"59","6.389423","142.250.195.234","10.0.0.216","UDP","122","443  >  53034 Len=80"
"60","6.406175","10.0.0.216","142.250.195.234","UDP","75","53034  >  443 Len=33"
"61","6.436125","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"62","6.463914","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"63","6.540697","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=24751 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"64","6.541912","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=26211 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"65","6.541928","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=27671 Win=256 Len=0"
"66","6.543140","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=27671 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"67","6.544369","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=29131 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"68","6.544376","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=30591 Win=256 Len=0"
"69","6.545450","63.182.85.211","10.0.0.216","TLSv1.2","1318","Application Data"
"70","6.594634","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=31855 Win=251 Len=0"
"71","6.752184","10.0.0.216","104.18.2.201","TCP","55","55869  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1 [TCP segment of a reassembled PDU]"
"72","6.754076","104.18.2.201","10.0.0.216","TCP","66","443  >  55869 [ACK] Seq=1 Ack=2 Win=17 Len=0 SLE=1 SRE=2"
"73","7.797991","10.0.0.216","162.159.134.234","TLSv1.2","175","Application Data"
"74","7.799954","162.159.134.234","10.0.0.216","TCP","60","443  >  55864 [ACK] Seq=1 Ack=122 Win=19 Len=0"
"75","8.022505","162.159.134.234","10.0.0.216","TLSv1.2","88","Application Data"
"76","8.066747","10.0.0.216","162.159.134.234","TCP","54","55864  >  443 [ACK] Seq=122 Ack=35 Win=254 Len=0"
"77","8.378575","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=31855 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"78","8.379794","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=33315 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"79","8.379815","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=34775 Win=256 Len=0"
"80","8.381021","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=34775 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"81","8.382249","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=36235 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"82","8.382256","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=37695 Win=256 Len=0"
"83","8.383249","63.182.85.211","10.0.0.216","TLSv1.2","1228","Application Data"
"84","8.426963","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=38869 Win=252 Len=0"
"85","8.774010","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=38869 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"86","8.775224","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=40329 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"87","8.775240","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=41789 Win=256 Len=0"
"88","8.776453","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=41789 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"89","8.777684","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=43249 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"90","8.777700","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=44709 Win=256 Len=0"
"91","8.778848","63.182.85.211","10.0.0.216","TLSv1.2","1433","Application Data"
"92","8.823779","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=46088 Win=251 Len=0"
"93","9.094008","10.0.0.216","142.251.222.14","UDP","71","49573  >  443 Len=29"
"94","9.112602","142.251.222.14","10.0.0.216","UDP","68","443  >  49573 Len=26"
"95","9.215626","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=46088 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"96","9.216845","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=47548 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"97","9.216859","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=49008 Win=256 Len=0"
"98","9.218076","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=49008 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"99","9.219306","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=50468 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"100","9.219314","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=51928 Win=256 Len=0"
"101","9.220378","63.182.85.211","10.0.0.216","TLSv1.2","1318","Application Data"
"102","9.268890","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=53192 Win=251 Len=0"
"103","10.180754","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=53192 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"104","10.181970","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=54652 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"105","10.181985","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=56112 Win=256 Len=0"
"106","10.183202","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=56112 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"107","10.184433","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=57572 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"108","10.184441","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=59032 Win=256 Len=0"
"109","10.185595","63.182.85.211","10.0.0.216","TLSv1.2","1432","Application Data"
"110","10.239238","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=60410 Win=251 Len=0"
"111","10.798049","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=60410 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"112","10.799267","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=61870 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"113","10.799288","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=63330 Win=256 Len=0"
"114","10.800495","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=63330 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"115","10.801730","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=64790 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"116","10.801738","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=66250 Win=256 Len=0"
"117","10.802716","63.182.85.211","10.0.0.216","TLSv1.2","1215","Application Data"
"118","10.817094","TechnicolorD_a5:3d:7c","Broadcast","ARP","60","Who has 10.0.0.88? Tell 10.0.0.138"
"119","10.846097","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=67411 Win=252 Len=0"
"120","11.038748","10.0.0.102","10.0.0.255","UDP","348","49718  >  5002 Len=306"
"121","11.046005","10.0.0.88","10.0.0.255","UDP","348","51245  >  5002 Len=306"
"122","11.096324","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=67411 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"123","11.097539","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=68871 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"124","11.097554","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=70331 Win=256 Len=0"
"125","11.098770","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=70331 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"126","11.100004","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=71791 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"127","11.100022","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=73251 Win=256 Len=0"
"128","11.101166","63.182.85.211","10.0.0.216","TLSv1.2","1432","Application Data"
"129","11.145790","13.227.180.4","10.0.0.216","TLSv1.2","154","Application Data"
"130","11.145942","10.0.0.216","13.227.180.4","TLSv1.2","158","Application Data"
"131","11.146730","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=74629 Win=251 Len=0"
"132","11.147532","13.227.180.4","10.0.0.216","TCP","60","443  >  60942 [ACK] Seq=101 Ack=105 Win=168 Len=0"
"133","11.405129","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=74629 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"134","11.406347","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=76089 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"135","11.406367","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=77549 Win=256 Len=0"
"136","11.407574","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=77549 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"137","11.408803","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=79009 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"138","11.408813","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=80469 Win=256 Len=0"
"139","11.409788","63.182.85.211","10.0.0.216","TLSv1.2","1213","Application Data"
"140","11.461982","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=81628 Win=252 Len=0"
"141","11.462236","10.0.0.138","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"142","11.462670","10.0.0.138","239.255.255.250","SSDP","522","NOTIFY * HTTP/1.1 "
"143","11.463125","10.0.0.138","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 "
"144","11.463488","10.0.0.138","239.255.255.250","SSDP","518","NOTIFY * HTTP/1.1 "
"145","11.463874","10.0.0.138","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 "
"146","11.464291","10.0.0.138","239.255.255.250","SSDP","498","NOTIFY * HTTP/1.1 "
"147","11.464677","10.0.0.138","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 "
"148","11.465121","10.0.0.138","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"149","11.465549","10.0.0.138","239.255.255.250","SSDP","512","NOTIFY * HTTP/1.1 "
"150","11.465980","10.0.0.138","239.255.255.250","SSDP","514","NOTIFY * HTTP/1.1 "
"151","11.722415","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=81628 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"152","11.723630","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=83088 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"153","11.723644","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=84548 Win=256 Len=0"
"154","11.724858","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=84548 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"155","11.726089","63.182.85.211","10.0.0.216","TCP","1514","443  >  57066 [ACK] Seq=86008 Ack=1 Win=126 Len=1460 [TCP segment of a reassembled PDU]"
"156","11.726103","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=87468 Win=256 Len=0"
"157","11.727253","63.182.85.211","10.0.0.216","TLSv1.2","1432","Application Data"
"158","11.746782","10.0.0.216","172.188.155.25","TCP","55","58943  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU]"
"159","11.776758","10.0.0.216","63.182.85.211","TCP","54","57066  >  443 [ACK] Seq=1 Ack=88846 Win=251 Len=0"
"160","11.833313","172.188.155.25","10.0.0.216","TCP","66","443  >  58943 [ACK] Seq=1 Ack=2 Win=298 Len=0 SLE=1 SRE=2"
"161","11.834482","23.218.42.32","10.0.0.216","UDP","73","443  >  55931 Len=31"
"162","11.870408","10.0.0.216","23.218.42.32","UDP","74","55931  >  443 Len=32"
"163","11.872094","23.218.42.32","10.0.0.216","UDP","73","443  >  55931 Len=31"
"164","11.872160","10.0.0.216","23.218.42.32","UDP","75","55931  >  443 Len=33"
"165","11.910440","151.101.81.91","10.0.0.216","TLSv1.2","93","Application Data"
"166","11.910531","151.101.81.91","10.0.0.216","TLSv1.2","110","Application Data"
"167","11.910544","10.0.0.216","151.101.81.91","TCP","54","61053  >  443 [ACK] Seq=1 Ack=96 Win=256 Len=0"
"168","11.918077","10.0.0.216","151.101.81.91","TLSv1.2","89","Application Data"
"169","11.918105","10.0.0.216","151.101.81.91","TLSv1.2","89","Application Data"
"170","11.918115","10.0.0.216","151.101.81.91","TLSv1.2","89","Application Data"
"171","11.918125","10.0.0.216","151.101.81.91","TLSv1.2","89","Application Data"
"172","11.920495","151.101.81.91","10.0.0.216","TCP","60","443  >  61053 [ACK] Seq=96 Ack=36 Win=282 Len=0"
"173","11.920557","151.101.81.91","10.0.0.216","TCP","60","443  >  61053 [ACK] Seq=96 Ack=71 Win=282 Len=0"
"174","11.920624","151.101.81.91","10.0.0.216","TCP","60","443  >  61053 [ACK] Seq=96 Ack=106 Win=282 Len=0"
"175","11.920691","151.101.81.91","10.0.0.216","TCP","60","443  >  61053 [ACK] Seq=96 Ack=141 Win=282 Len=0"
"176","12.043107","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"177","12.070351","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"178","12.277424","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"179","12.304735","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"180","12.334213","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"181","12.371561","10.0.0.216","23.218.42.32","UDP","74","55931  >  443 Len=32"
"182","12.511519","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"183","12.539379","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"184","12.742076","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"185","12.769625","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"186","12.883935","10.0.0.216","4.237.22.41","TCP","55","61976  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU]"
"187","12.896618","4.237.22.41","10.0.0.216","TCP","66","443  >  61976 [ACK] Seq=1 Ack=2 Win=116 Len=0 SLE=1 SRE=2"
"188","12.979282","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"189","13.006632","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"190","13.211547","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"191","13.239005","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"192","13.305215","10.0.0.216","3.124.160.96","ICMP","74","Echo (ping) request  id=0x0001, seq=1217/49412, ttl=128 (no response found!)"
"193","13.305289","1c:1d:d3:e2:c5:9f","Broadcast","ARP","60","Who has 169.254.1.0? Tell 10.0.0.102"
"194","13.311611","b6:47:fa:08:35:61","Broadcast","ARP","60","Who has 169.254.1.0? Tell 10.0.0.88"
"195","13.449278","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"196","13.476442","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"197","13.686004","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"198","13.713493","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"199","13.812556","MicroStarINT_81:18:94","Broadcast","ARP","42","Who has 10.0.0.191? Tell 10.0.0.216"
"200","13.813418","10.0.0.216","3.124.160.96","TCP","66","62015  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"201","13.983196","Intel_80:04:a3","MicroStarINT_81:18:94","ARP","60","10.0.0.145 is at e4:60:17:80:04:a3"
"202","14.054053","3.124.160.96","10.0.0.216","TCP","66","443  >  62015 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
"203","14.054130","10.0.0.216","3.124.160.96","TCP","54","62015  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"204","14.054219","10.0.0.216","3.124.160.96","TCP","54","62015  >  443 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"205","14.066697","10.0.0.216","142.250.4.188","TCP","55","58936  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"206","14.066700","10.0.0.216","142.250.4.188","TCP","55","58938  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"207","14.129657","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"208","14.153309","142.250.4.188","10.0.0.216","TCP","66","5228  >  58938 [ACK] Seq=1 Ack=2 Win=1046 Len=0 SLE=1 SRE=2"
"209","14.155675","142.250.4.188","10.0.0.216","TCP","66","5228  >  58936 [ACK] Seq=1 Ack=2 Win=1046 Len=0 SLE=1 SRE=2"
"210","14.156943","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"211","14.295399","3.124.160.96","10.0.0.216","TCP","60","443  >  62015 [FIN, ACK] Seq=1 Ack=2 Win=27136 Len=0"
"212","14.295458","10.0.0.216","3.124.160.96","TCP","54","62015  >  443 [ACK] Seq=2 Ack=2 Win=65536 Len=0"
"213","14.382120","10.0.0.216","23.206.199.208","TCP","55","61919  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1 [TCP segment of a reassembled PDU]"
"214","14.384134","23.206.199.208","10.0.0.216","TCP","66","443  >  61919 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"215","14.553719","1c:1d:d3:e2:c5:9f","Broadcast","ARP","60","Who has 169.254.1.0? Tell 10.0.0.102"
"216","14.556724","b6:47:fa:08:35:61","Broadcast","ARP","60","Who has 169.254.1.0? Tell 10.0.0.88"
"217","14.821339","MicroStarINT_81:18:94","Broadcast","ARP","42","Who has 10.0.0.191? Tell 10.0.0.216"
"218","14.868566","10.0.0.216","35.186.224.39","TLSv1.2","97","Application Data"
"219","14.870677","35.186.224.39","10.0.0.216","TCP","60","443  >  55980 [ACK] Seq=1 Ack=44 Win=1043 Len=0"
"220","14.871690","142.250.195.234","10.0.0.216","UDP","202","443  >  53034 Len=160"
"221","14.883384","10.0.0.216","142.250.195.234","UDP","75","53034  >  443 Len=33"
"222","14.907218","Intel_80:04:a3","MicroStarINT_81:18:94","ARP","60","10.0.0.145 is at e4:60:17:80:04:a3"
"223","14.962993","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
