"No.","Time","Source","Destination","Protocol","Length","Info"
"4531","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4532","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4533","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4534","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4535","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4536","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4537","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4538","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4539","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4540","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4541","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4542","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4543","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4544","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4545","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4546","0.000725000","118.138.122.172","142.250.207.14","UDP","74","59387  >  443 Len=32"
"4547","0.002225700","118.138.122.172","142.250.207.14","UDP","521","59387  >  443 Len=479"
"4548","0.000084500","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4549","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4550","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4551","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4552","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4553","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4554","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4555","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4556","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4557","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4558","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4559","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4560","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4561","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4562","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4563","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4564","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4565","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4566","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4567","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4568","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4569","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4570","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4571","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4572","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4573","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4574","0.001135700","118.138.122.172","142.250.207.14","UDP","74","59387  >  443 Len=32"
"4575","0.000254300","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4576","0.000306500","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4577","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4578","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4579","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4580","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4581","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4582","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4583","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4584","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4585","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4586","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4587","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4588","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4589","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4590","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4591","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4592","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4593","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4594","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4595","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4596","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4597","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4598","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4599","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4600","0.001181300","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4601","0.000037000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4602","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4603","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4604","0.000120000","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4605","0.000089800","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4606","0.003373000","118.138.122.172","142.250.207.3","QUIC","432","Protected Payload (KP0), DCID=e4a624fe053242ca"
"4607","0.000908400","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4608","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4609","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4610","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4611","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4612","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4613","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4614","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4615","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4616","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4617","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4618","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4619","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4620","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4621","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4622","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4623","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4624","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4625","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4626","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4627","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4628","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4629","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4630","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4631","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4632","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4633","0.000374700","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4634","0.000077700","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4635","0.001684100","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4636","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4637","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4638","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4639","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4640","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4641","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4642","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4643","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4644","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4645","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4646","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4647","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4648","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4649","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4650","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4651","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4652","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4653","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4654","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4655","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4656","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4657","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4658","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4659","0.000603800","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4660","0.000179500","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4661","0.000101500","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4662","0.001172600","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4663","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4664","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4665","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4666","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4667","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4668","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4669","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4670","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4671","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4672","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4673","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4674","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4675","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4676","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4677","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4678","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4679","0.000740000","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4680","0.000195800","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4681","0.000954900","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4682","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4683","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4684","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4685","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4686","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4687","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4688","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4689","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4690","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4691","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4692","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4693","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4694","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4695","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4696","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4697","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4698","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4699","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4700","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4701","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4702","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4703","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4704","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4705","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4706","0.000712400","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4707","0.000145000","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4708","0.001172200","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4709","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4710","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4711","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4712","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4713","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4714","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4715","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4716","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4717","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4718","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4719","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4720","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4721","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4722","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4723","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4724","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4725","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4726","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4727","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4728","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4729","0.000396800","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4730","0.000162600","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4731","0.001651600","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4732","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4733","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4734","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4735","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4736","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4737","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4738","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4739","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4740","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4741","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4742","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4743","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4744","0.000344500","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4745","0.001568900","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4746","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4747","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4748","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4749","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4750","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4751","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4752","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4753","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4754","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4755","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4756","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4757","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4758","0.000000000","130.194.7.99","118.138.122.172","TCP","66","53  >  28853 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"4759","0.000000000","130.194.7.99","118.138.122.172","TCP","66","53  >  58770 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"4760","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4761","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4762","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4763","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4764","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4765","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4766","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4767","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4768","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4769","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4770","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4771","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4772","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4773","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4774","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4775","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4776","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4777","0.000373800","118.138.122.172","130.194.7.99","TCP","54","28853  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4778","0.000056800","118.138.122.172","130.194.7.99","TCP","54","58770  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4779","0.000155200","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4780","0.000208200","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"4781","0.000136900","118.138.122.172","142.250.207.14","UDP","80","59387  >  443 Len=38"
"4782","0.000235800","118.138.122.172","130.194.7.99","TCP","56","28853  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4783]"
"4783","0.000042000","118.138.122.172","130.194.7.99","DNS","87","Standard query 0x24f9 HTTPS www.youtube.com"
"4784","0.000081500","118.138.122.172","130.194.7.99","TCP","56","58770  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4785]"
"4785","0.000029200","118.138.122.172","130.194.7.99","DNS","87","Standard query 0xd1d6 A www.youtube.com"
"4786","0.000692100","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4787","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4788","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4789","0.000000000","130.194.1.99","118.138.122.172","TCP","66","53  >  55056 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"4790","0.000000000","130.194.1.99","118.138.122.172","TCP","66","53  >  8633 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"4791","0.000000000","130.194.7.99","118.138.122.172","TCP","66","53  >  39148 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"4792","0.000000000","130.194.7.99","118.138.122.172","TCP","66","53  >  25798 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"4793","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4794","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4795","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4796","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4797","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4798","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4799","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4800","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4801","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4802","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"4803","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"4804","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4805","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4806","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4807","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4808","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4809","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4810","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4811","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4812","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4813","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"4814","0.000186700","118.138.122.172","130.194.1.99","TCP","54","55056  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4815","0.000020900","118.138.122.172","130.194.1.99","TCP","54","8633  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4816","0.000007700","118.138.122.172","130.194.7.99","TCP","54","39148  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4817","0.000005300","118.138.122.172","130.194.7.99","TCP","54","25798  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
